pmid	title	Gene	gene_eid	start_offset	end_offset	abstract
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	CSC-1	175006	812	817	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	ICP-1	171788	834	839	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	BIR-1	179597	841	846	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	AIR-2	172268	852	857	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	ICP-1	171788	867	872	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	AIR-2	172268	897	902	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	CSC-1	175006	955	960	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	BIR-1	179597	961	966	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
12707312	CSC-1: a subunit of the Aurora B kinase complex that binds to the survivin-like protein BIR-1 and the incenp-like protein ICP-1.	AIR-2	172268	1038	1043	The Aurora B kinase complex is a critical regulator of chromosome segregation and cytokinesis. In Caenorhabditis elegans, AIR-2 (Aurora B) function requires ICP-1 (Incenp) and BIR-1 (Survivin). In various systems, Aurora B binds to orthologues of these proteins. Through genetic analysis, we have identified a new subunit of the Aurora B kinase complex, CSC-1. C. elegans embryos depleted of CSC-1, AIR-2, ICP-1, or BIR-1 have identical phenotypes. CSC-1, BIR-1, and ICP-1 are interdependent for their localization, and all are required for AIR-2 localization. In vitro, CSC-1 binds directly to BIR-1. The CSC-1/BIR-1 complex, but not the individual subunits, associates with ICP-1. CSC-1 associates with ICP-1, BIR-1, and AIR-2 in vivo. ICP-1 dramatically stimulates AIR-2 kinase activity. This activity is not stimulated by CSC-1/BIR-1, suggesting that these two subunits function as targeting subunits for AIR-2 kinase.
16247027	A complex containing the Sm protein CAR-1 and the RNA helicase CGH-1 is required for embryonic cytokinesis in Caenorhabditis elegans.	CAR-1	173158	36	41	Cytokinesis completes cell division and partitions the contents of one cell to the two daughter cells. Here we characterize CAR-1, a predicted RNA binding protein that is implicated in cytokinesis. CAR-1 localizes to germline-specific RNA-containing particles and copurifies with the essential RNA helicase, CGH-1, in an RNA-dependent fashion. The atypical Sm domain of CAR-1, which directly binds RNA, is dispensable for CAR-1 localization, but is critical for its function. Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis. This cytokinesis failure likely results from an anaphase spindle defect in which interzonal microtubule bundles that recruit Aurora B kinase and the kinesin, ZEN-4, fail to form between the separating chromosomes. Depletion of CGH-1 results in sterility, but partially depleted worms produce embryos that exhibit the CAR-1-depletion phenotype. Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.
16247027	A complex containing the Sm protein CAR-1 and the RNA helicase CGH-1 is required for embryonic cytokinesis in Caenorhabditis elegans.	CGH-1	176061	63	68	Cytokinesis completes cell division and partitions the contents of one cell to the two daughter cells. Here we characterize CAR-1, a predicted RNA binding protein that is implicated in cytokinesis. CAR-1 localizes to germline-specific RNA-containing particles and copurifies with the essential RNA helicase, CGH-1, in an RNA-dependent fashion. The atypical Sm domain of CAR-1, which directly binds RNA, is dispensable for CAR-1 localization, but is critical for its function. Inhibition of CAR-1 by RNA-mediated depletion or mutation results in a specific defect in embryonic cytokinesis. This cytokinesis failure likely results from an anaphase spindle defect in which interzonal microtubule bundles that recruit Aurora B kinase and the kinesin, ZEN-4, fail to form between the separating chromosomes. Depletion of CGH-1 results in sterility, but partially depleted worms produce embryos that exhibit the CAR-1-depletion phenotype. Cumulatively, our results suggest that CAR-1 functions with CGH-1 to regulate a specific set of maternally loaded RNAs that is required for anaphase spindle structure and cytokinesis.
